index,pagewise_texts,page_id,splitted_texts,splitted_texts_chunks,id
259,"-accredited institution/referral centre in Singapore.
2 Refer to the Cancer Drug List (CDL) on MOH's website for the MediShield Life claim limits for Cancer Drug Treatment (on the CDL).
3 Refer to the MediShield Life Benefits on MOH's website for the MediShield Life claim limits for Cancer Drug Services.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
5 Co",260,"-accredited institution/referral centre in Singapore.
2 Refer to the Cancer Drug List (CDL) on MOH's website for the MediShield Life claim limits for Cancer Drug Treatment (on the CDL).
3 Refer to the MediShield Life Benefits on MOH's website for the MediShield Life claim limits for Cancer Drug Services.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
5 Co","ices.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUS",791
259,"-accredited institution/referral centre in Singapore.
2 Refer to the Cancer Drug List (CDL) on MOH's website for the MediShield Life claim limits for Cancer Drug Treatment (on the CDL).
3 Refer to the MediShield Life Benefits on MOH's website for the MediShield Life claim limits for Cancer Drug Services.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
5 Co",260,"-accredited institution/referral centre in Singapore.
2 Refer to the Cancer Drug List (CDL) on MOH's website for the MediShield Life claim limits for Cancer Drug Treatment (on the CDL).
3 Refer to the MediShield Life Benefits on MOH's website for the MediShield Life claim limits for Cancer Drug Services.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
5 Co","hield benefits are payable. Deductible will
increase by 50% depending on ward class when the life as",792
259,"-accredited institution/referral centre in Singapore.
2 Refer to the Cancer Drug List (CDL) on MOH's website for the MediShield Life claim limits for Cancer Drug Treatment (on the CDL).
3 Refer to the MediShield Life Benefits on MOH's website for the MediShield Life claim limits for Cancer Drug Services.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
5 Co",260,"-accredited institution/referral centre in Singapore.
2 Refer to the Cancer Drug List (CDL) on MOH's website for the MediShield Life claim limits for Cancer Drug Treatment (on the CDL).
3 Refer to the MediShield Life Benefits on MOH's website for the MediShield Life claim limits for Cancer Drug Services.
4 Deductible is a fixed amount to be paid by a policyowner before the MediShield Life and PRUShield benefits are payable. Deductible will
increase by 50% depending on ward class when the life assured is above age 85.
5 Co","sured is above age 85.
5 Co",793
260,-insurance is a percentage of the claimable amount that a policyowner needs to co,261,-insurance is a percentage of the claimable amount that a policyowner needs to co,-insurance is a percentage of the claimable amount that a policyowner needs to co,794
261,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long",262,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long","-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided a",795
261,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long",262,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long","ll claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible val",796
261,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long",262,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long","id passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, O",797
261,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long",262,"-pay after deductible.
6 For PRUShield Premier plan, the Policy Year Limit is S$2,000,000 provided all claims within the same Policy Year are incurred at Panel Providers.
7 Foreigner with eligible valid passes such as Personalised Employment Pass, Employment Pass, S Pass, Student Pass, Entre Pass, Overseas
Networks & Expertise Pass, Long","verseas
Networks & Expertise Pass, Long",798
262,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non",263,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non","-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more com",799
262,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non",263,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non","prehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExt",800
262,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non",263,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non","ra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
",801
262,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non",263,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non","PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All",802
262,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non",263,"-Term Visit Pass, Dependant's Pass and Work Permit Pass (Occupation Class 1 to 3).
19
Enjoy more comprehensive coverage at Private Hospitals when you complement your PRUShield Premier
plan with PRUExtra Premier CoPay, PRUExtra Preferred CoPay or PRUExtra Premier Lite CoPay.
Plan
Hospital/Ward Types
PRUShield's Deductible² Amount (per Policy Year)
PRUExtra Premier CoPay PRUExtra Preferred CoPay
All Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non"," Singapore
Private Hospitals
Singapore Private
Hospitals under our Panel
or Non",803
263,"-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite CoPay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750 per policy year), you
pay the remaining 50%
Covers 50% of co",264,"-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite CoPay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750 per policy year), you
pay the remaining 50%
Covers 50% of co","-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite Co",804
263,"-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite CoPay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750 per policy year), you
pay the remaining 50%
Covers 50% of co",264,"-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite CoPay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750 per policy year), you
pay the remaining 50%
Covers 50% of co","Pay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750",805
263,"-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite CoPay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750 per policy year), you
pay the remaining 50%
Covers 50% of co",264,"-panel Providers¹
Covers 95% of deductible amount,
you pay the remaining 5%
PRUExtra Premier Lite CoPay
All Singapore
Private Hospitals
Covers 50% of deductible
amount (subject to a maximum
of S$1,750 per policy year), you
pay the remaining 50%
Covers 50% of co"," per policy year), you
pay the remaining 50%
Covers 50% of co",806
264,"-insurance amount, you pay the remaining 50%
S$3,000 for Panel Providers', EP Specialists and in emergency cases
NA
Applies
PRUShield's Co",265,"-insurance amount, you pay the remaining 50%
S$3,000 for Panel Providers', EP Specialists and in emergency cases
NA
Applies
PRUShield's Co","-insurance amount, you pay the remaining 50%
S$3,000 for Panel Providers', EP Specialists and in eme",807
264,"-insurance amount, you pay the remaining 50%
S$3,000 for Panel Providers', EP Specialists and in emergency cases
NA
Applies
PRUShield's Co",265,"-insurance amount, you pay the remaining 50%
S$3,000 for Panel Providers', EP Specialists and in emergency cases
NA
Applies
PRUShield's Co","rgency cases
NA
Applies
PRUShield's Co",808
265,"-insurance³: 10%
Stop-Loss (Per Policy Year)
Claims",266,"-insurance³: 10%
Stop-Loss (Per Policy Year)
Claims","-insurance³: 10%
Stop-Loss (Per Policy Year)
Claims",809
266,"-Based Premium Pricing Approach
Outpatient Cancer Treatment
Patients receiving treatment for one primary cancer
",267,"-Based Premium Pricing Approach
Outpatient Cancer Treatment
Patients receiving treatment for one primary cancer
","-Based Premium Pricing Approach
Outpatient Cancer Treatment
Patients receiving treatment for one pri",810
266,"-Based Premium Pricing Approach
Outpatient Cancer Treatment
Patients receiving treatment for one primary cancer
",267,"-Based Premium Pricing Approach
Outpatient Cancer Treatment
Patients receiving treatment for one primary cancer
","mary cancer
",811
267,"- Cancer Drug Treatment (on the CDL)
-
Cancer Drug Treatment (not on the CDL)",268,"- Cancer Drug Treatment (on the CDL)
-
Cancer Drug Treatment (not on the CDL)","- Cancer Drug Treatment (on the CDL)
-
Cancer Drug Treatment (not on the CDL)",812
268,"-
Cancer Drug Services
Patients receiving treatment for Multiple Primary Cancers",269,"-
Cancer Drug Services
Patients receiving treatment for Multiple Primary Cancers","-
Cancer Drug Services
Patients receiving treatment for Multiple Primary Cancers",813
269,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
",270,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
","- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per mon",814
269,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
",270,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
","th
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year",815
269,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
",270,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
","
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each pri",816
269,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
",270,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
","mary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primar",817
269,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
",270,"- Cancer Drug Treatment (on the CDL)
15x of the MediShield Life limit for one primary cancer per month
S$150,000 per Policy Year
15x of the MediShield Life limit for one primary cancer per Policy Year
Sum of the highest cancer drug treatment limit among the claimable treatments
received for each primary cancer per month
S$150,000 per Policy Year
10x of the MediShield Life limit for Multiple Primary Cancers per Policy Year
ΝΑ
NA
","y Cancers per Policy Year
ΝΑ
NA
",818
270,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post",271,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post","-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Pos",819
270,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post",271,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post","tpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Invest",820
270,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post",271,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post","igation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediat",821
270,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post",271,"-
Cancer Drug Treatment (not on the CDL)
Cancer Drug Services³
Outpatient Psychiatric Treatment (Postpartum)
Autism Test⁹
S$800 per Policy Year
S$800 per lifetime
Recurrent Miscarriage (Cost of Investigation)
S$800 per lifetime
Accident & Emergency Ambulance Fee⁹
S$250 per injury or illness
Immediate Family Member's Accommodation with Child⁹
S$80 per day
Post","e Family Member's Accommodation with Child⁹
S$80 per day
Post",822
271,-Hospitalisation Follow,272,-Hospitalisation Follow,-Hospitalisation Follow,823
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non","-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emerge",824
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non","ncy Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthes",825
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non","is⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the l",826
272,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non",273,"-up TCM 10 incurred within
S$6,000 per Policy Year
365 days after confinement or day surgery⁹
Emergency Outpatient Treatment due to an Accident⁹
S$3,000 per Policy Year
Special Appliances and Prosthesis⁹
S$3,000 per Policy Year
Disability Waiver Benefit
Waives 36 months of future premiums¹¹ if the life
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Providers consist of participating specialists on the PRUPanel Connect programme who provide inpatient or day surgery
treatment at Panel Healthcare Institutions (HI). Panel Healthcare Institutions (Panel HI) refer to all restructured Hospitals and treatment
centres; and participating private Hospitals and treatment centres that appear on our PRUPanel Connect website.
Non","ife
assured is diagnosed to be Totally and Permanently
Disabled before age 70
NA
1 Our Panel Provide",827
